"Alpha","Beta","Gamma","b","products_1","charge_pdt_1","products_2","charge_pdt_2","Product_3","charge_pdt_3","react_type"
"290.9","120","159.1","0.40","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","0.50","C2H3","0.892283851","H4","0.07133709","P","0.03637906","4A"
"290.9","120","159.1","0.60","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","0.70","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","0.80","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","0.90","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","1.00","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","1.10","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","1.20","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","1.30","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","1.40","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","1.50","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","1.60","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","1.70","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","1.80","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","1.90","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","2.00","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","2.10","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","2.20","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","2.30","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","2.40","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","2.50","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","2.60","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","2.70","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","2.80","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","2.90","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","3.00","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","3.10","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","3.20","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","3.30","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","3.40","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","3.50","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","3.60","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","3.70","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","3.80","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","3.90","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","4.00","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","4.10","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","4.20","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","4.30","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","4.40","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","4.50","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","4.60","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","4.70","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","4.80","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","4.90","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","5.00","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","5.10","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","5.20","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","5.30","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","5.40","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","5.50","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","5.60","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","5.70","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","5.80","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","5.90","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","6.00","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","6.10","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","6.20","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","6.30","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","6.40","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","6.50","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","6.60","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","6.70","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","6.80","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","6.90","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","7.00","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","7.10","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","7.20","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","7.30","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","7.40","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","7.50","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","7.60","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","7.70","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","7.80","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","7.90","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","8.00","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","8.10","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","8.20","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","8.30","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","8.40","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","8.50","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","8.60","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","8.70","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","8.80","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","8.90","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","9.00","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","9.10","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","9.20","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","9.30","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","9.40","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","9.50","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","10.00","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","10.50","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","11.00","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","11.50","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","12.00","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","12.50","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","13.00","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","13.50","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","14.00","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","14.50","C2H4","NA","NA","NA","P","NA","1"
"290.9","120","159.1","15.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","0","CH2","0.718010895","CH2","0.211632001","P","0.070357104","3A"
"69.1","60","339.1","0.1","CH2","0.670970731","CH2","0.291780928","P","0.03724834","3A"
"69.1","60","339.1","0.2","CH2","0.562250514","CH2","0.334054345","P","0.10369514","3A"
"69.1","60","339.1","0.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","0.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","0.50","C2H3","0.892283851","H4","0.07133709","P","0.03637906","4A"
"69.1","60","339.1","0.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","0.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","0.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","0.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","1.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","1.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","1.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","1.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","1.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","1.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","1.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","1.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","1.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","1.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","2.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","2.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","2.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","2.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","2.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","2.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","2.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","2.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","2.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","2.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","3.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","3.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","3.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","3.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","3.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","3.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","3.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","3.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","3.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","3.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","4.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","4.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","4.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","4.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","4.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","4.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","4.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","4.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","4.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","4.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","5.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","5.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","5.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","5.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","5.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","5.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","5.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","5.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","5.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","5.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","6.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","6.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","6.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","6.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","6.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","6.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","6.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","6.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","6.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","6.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","7.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","7.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","7.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","7.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","7.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","7.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","7.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","7.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","7.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","7.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","8.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","8.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","8.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","8.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","8.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","8.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","8.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","8.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","8.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","8.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","9.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","9.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","9.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","9.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","9.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","9.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","10.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","10.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","11.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","11.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","12.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","12.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","13.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","13.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","14.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","14.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","60","339.1","15.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","0","CH2","0.718010895","CH2","0.211632001","P","0.070357104","3A"
"69.1","120","20.9","0.1","CH2","0.670970731","CH2","0.291780928","P","0.03724834","3A"
"69.1","120","20.9","0.2","CH2","0.562250514","CH2","0.334054345","P","0.10369514","3A"
"69.1","120","20.9","0.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","0.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","0.50","C2H3","0.892283851","H4","0.07133709","P","0.03637906","4A"
"69.1","120","20.9","0.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","0.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","0.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","0.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","1.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","1.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","1.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","1.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","1.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","1.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","1.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","1.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","1.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","1.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","2.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","2.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","2.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","2.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","2.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","2.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","2.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","2.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","2.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","2.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","3.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","3.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","3.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","3.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","3.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","3.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","3.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","3.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","3.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","3.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","4.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","4.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","4.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","4.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","4.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","4.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","4.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","4.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","4.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","4.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","5.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","5.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","5.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","5.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","5.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","5.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","5.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","5.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","5.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","5.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","6.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","6.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","6.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","6.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","6.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","6.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","6.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","6.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","6.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","6.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","7.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","7.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","7.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","7.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","7.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","7.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","7.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","7.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","7.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","7.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","8.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","8.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","8.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","8.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","8.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","8.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","8.60","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","8.70","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","8.80","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","8.90","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","9.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","9.10","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","9.20","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","9.30","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","9.40","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","9.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","10.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","10.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","11.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","11.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","12.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","12.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","13.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","13.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","14.00","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","14.50","C2H4","NA","NA","NA","P","NA","1"
"69.1","120","20.9","15.00","C2H4","NA","NA","NA","P","NA","1"
"20.9","60","200.9","0","CH2","0.658776553","CH2","0.226367222","P","0.114856225","3A"
"20.9","60","200.9","0.1","C2H4","NA","NA","NA","P","NA","1"
"20.9","60","200.9","0.2","C2H4","NA","NA","NA","P","NA","1"
"20.9","60","200.9","0.30","C2H4","NA","NA","NA","P","NA","1"
"20.9","60","200.9","0.40","C2H4","NA","NA","NA","P","NA","1"
"20.9","60","200.9","0.50","C2H4","NA","NA","NA","P","NA","1"
"20.9","60","200.9","0.60","C2H4","NA","NA","NA","P","NA","1"
"20.9","60","200.9","0.70","C2H4","NA","NA","NA","P","NA","1"
"20.9","60","200.9","0.80","C2H4","NA","NA","NA","P","NA","1"
"20.9","60","200.9","0.90","C2H4","NA","NA","NA","P","NA","1"
"20.9","60","200.9","1.00","C2H4","NA","NA","NA","P","NA","1"
"20.9","60","200.9","1.10","C2H4","NA","NA","NA","P","NA","1"
"20.9","60","200.9","1.20","C2H4","NA","NA","NA","P","NA","1"
"20.9","60","200.9","1.30","C2H4","NA","NA","NA","P","NA","1"
"20.9","60","200.9","1.40","C2H4","NA","NA","NA","P","NA","1"
"20.9","60","200.9","1.50","C2H4","NA","NA","NA","P","NA","1"
